,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,id_geography,id_gender,previsoes
1667,616.0,53.0,1.0,0.0,1.0,1.0,0.0,11973.786155438098,0.0,0.0,1
1669,567.0,36.0,7.0,73396.58430677731,2.0,1.0,0.0,89915.76739219025,1.0,1.0,1
1674,663.0,39.0,4.0,0.0,1.0,1.0,0.0,76884.05,0.0,1.0,1
1675,753.0,47.0,1.0,131160.85,1.0,1.0,0.0,197444.69,2.0,0.0,1
1676,770.0,48.0,3.0000000000000004,125196.35735719305,1.0,0.0,0.0,132302.2400706563,2.0,0.0,1
1678,698.0,56.0,1.0,112414.81,2.0,0.0,0.0,93982.02,2.0,1.0,1
1679,619.0,55.0,6.000000000000001,0.0,1.0,1.0,0.0,142342.76208716442,0.0,1.0,1
1680,624.0,45.0,3.0000000000000004,68639.57,1.0,1.0,0.0,168002.31,0.0,0.0,1
1681,705.0,43.0,7.0,77062.70127701615,1.0,1.0,0.0,27816.9226405676,1.0,0.0,1
1684,634.0,48.0,5.0,173028.80978819594,1.0,1.0,0.0,166815.77276133644,0.0,0.0,1
1685,428.0,40.0,3.0000000000000004,129248.11,2.0,1.0,0.0,72876.43,2.0,0.0,1
1686,498.0,32.0,3.0000000000000004,0.0,1.0,0.0,0.0,176561.60217664827,0.0,0.0,1
1690,705.0,64.0,3.0000000000000004,153469.26,3.0,0.0,0.0,146573.66,2.0,0.0,1
1692,791.0,47.0,4.0,110058.57448133186,1.0,0.0,0.0,25596.28937670528,1.0,1.0,1
1693,529.0,43.0,6.000000000000001,93616.35,2.0,0.0,0.0,98348.66,0.0,1.0,1
1695,609.0,45.0,5.0,117248.28695384493,2.0,0.0,0.0,42318.185559069934,0.0,0.0,1
1696,651.0,33.0,5.0,106789.62445357928,1.0,0.0,0.0,59485.084899181595,1.0,0.0,1
1700,602.0,39.0,5.0,0.0,1.0,0.0,0.0,695.0487291386689,0.0,0.0,1
1701,756.0,38.0,6.000000000000001,119208.85,1.0,1.0,0.0,169763.89,1.0,1.0,1
1702,543.0,65.0,8.0,0.0,2.0,0.0,0.0,110485.317415614,0.0,0.0,1
1708,660.0,35.0,9.0,113948.57999999999,1.0,1.0,0.0,188891.96,2.0,1.0,1
1709,743.0,46.0,9.0,0.0,1.0,1.0,0.0,113436.08000000002,0.0,0.0,1
1711,443.0,42.0,4.0,137453.49397804085,1.0,0.0,0.0,149771.4830341454,2.0,0.0,1
1714,665.0,55.0,5.0,162225.1856590135,1.0,1.0,0.0,85833.04969079497,0.0,0.0,1
1716,651.0,47.0,8.0,104686.6830152232,1.0,1.0,0.0,155665.990928465,0.0,0.0,1
1717,665.0,34.0,2.0,152957.31540947035,1.0,1.0,0.0,175818.46913652433,1.0,0.0,1
1720,734.0,44.0,4.0,60457.84457223894,1.0,0.0,0.0,158036.9120350239,0.0,0.0,1
1721,788.0,52.0,2.0,0.0,1.0,1.0,0.0,159160.57847231388,0.0,1.0,1
1726,619.0,38.0,1.0,0.0,1.0,1.0,0.0,112442.63,1.0,0.0,1
1728,843.0,54.0,9.0,98429.41020888313,1.0,1.0,0.0,155741.014717193,0.0,0.0,1
1729,557.0,56.0,3.0000000000000004,0.0,2.0,0.0,0.0,42863.04813149476,0.0,0.0,1
1734,679.0,52.0,4.0,115175.99670639822,1.0,0.0,0.0,75592.30168141566,1.0,0.0,1
1736,529.0,63.0,4.0,96134.11,3.0,1.0,0.0,108732.96,1.0,1.0,1
1740,772.0,48.0,6.000000000000001,108736.52,1.0,1.0,0.0,184564.67,2.0,0.0,1
1743,669.0,60.0,3.0000000000000004,154193.9517841609,2.0,0.0,0.0,146707.1256546852,1.0,0.0,1
1744,582.0,43.0,5.0,153313.67,1.0,0.0,0.0,170563.73,0.0,0.0,1
1745,698.0,52.0,4.0,134841.956110004,1.0,0.0,0.0,110994.51941133032,0.0,0.0,1
1750,719.0,37.0,8.0,98403.99883118924,1.0,0.0,1.0,192064.59249307594,2.0,0.0,1
1751,556.0,43.0,6.000000000000001,0.0,3.0,0.0,0.0,125154.57000000002,0.0,0.0,1
1753,643.0,51.0,7.0,0.0,1.0,0.0,0.0,91973.71938968974,0.0,0.0,1
1755,789.0,37.0,2.0,128364.84145970028,1.0,1.0,0.0,7224.3896007158,1.0,0.0,1
1756,649.0,47.0,2.0,120799.80812292159,1.0,1.0,1.0,47887.15837544044,0.0,0.0,1
1757,840.0,41.0,9.0,76331.87864767938,1.0,0.0,0.0,141139.90693832262,0.0,0.0,1
1759,551.0,59.0,2.0,166968.28,1.0,1.0,0.0,159483.76,0.0,0.0,1
1768,581.0,55.0,6.000000000000001,0.0,1.0,1.0,1.0,22442.13,0.0,0.0,1
1769,484.0,50.0,2.0,90408.16,2.0,0.0,0.0,48170.57,0.0,0.0,1
1770,659.0,54.0,8.0,133436.52,1.0,1.0,0.0,56787.8,0.0,1.0,1
1774,567.0,40.0,7.0,122265.24,1.0,1.0,0.0,138552.74,2.0,1.0,1
1775,600.0,43.0,7.0,133630.5339657828,1.0,1.0,0.0,101365.6465721175,0.0,1.0,1
1777,618.0,46.0,6.000000000000001,150213.71,1.0,1.0,0.0,120668.45999999999,0.0,0.0,1
1779,654.0,54.0,7.0,137376.4355905657,1.0,1.0,0.0,129950.13424996233,1.0,0.0,1
1780,513.0,45.0,0.0,164649.52,3.0,1.0,0.0,49915.52,0.0,0.0,1
1781,638.0,43.0,5.0,0.0,1.0,0.0,0.0,194154.23975614493,0.0,0.0,1
1782,677.0,52.0,8.0,117062.48412626013,1.0,1.0,0.0,121306.48062542148,2.0,0.0,1
1783,603.0,50.0,5.0,105488.17591180722,1.0,1.0,0.0,127304.53048710038,1.0,0.0,1
1785,510.0,50.0,7.0,123936.54,1.0,1.0,1.0,23768.01,2.0,0.0,1
1786,588.0,55.0,1.0,128511.69274302012,1.0,1.0,0.0,186399.00559414184,1.0,0.0,1
1788,672.0,34.0,7.0,82987.0574048377,1.0,1.0,0.0,91631.8522699197,0.0,0.0,1
1791,632.0,42.0,4.0,126115.6,1.0,1.0,0.0,100998.5,0.0,1.0,1
1795,557.0,39.0,7.0,49572.73,1.0,1.0,0.0,115287.98999999999,0.0,0.0,1
1797,778.0,48.0,3.0000000000000004,102290.56,2.0,1.0,0.0,182691.31,2.0,0.0,1
1799,726.0,41.0,6.000000000000001,127727.12356927095,2.0,1.0,0.0,76660.57368663812,0.0,0.0,1
1800,611.0,51.0,6.000000000000001,0.0,2.0,1.0,0.0,85775.56769604018,0.0,0.0,1
1803,637.0,50.0,1.0,81820.57841599325,1.0,0.0,1.0,63883.3259769698,0.0,1.0,1
1804,663.0,28.0,4.0,132668.07864173906,1.0,1.0,0.0,106245.899460989,2.0,0.0,1
1805,520.0,43.0,4.0,134858.65636835108,1.0,1.0,1.0,45092.25074031543,1.0,0.0,1
1806,576.0,46.0,4.0,104662.69366373845,1.0,1.0,0.0,127762.19647581317,0.0,0.0,1
1807,675.0,49.0,8.0,0.0,1.0,1.0,0.0,118147.63370250844,1.0,0.0,1
1809,619.0,44.0,3.0000000000000004,116967.68,1.0,1.0,0.0,5075.17,0.0,1.0,1
1811,637.0,52.0,1.0,124030.31984468685,1.0,0.0,0.0,16688.811021156693,2.0,0.0,1
1812,694.0,35.0,7.0,111254.87640741367,1.0,0.0,0.0,162717.56958042594,0.0,0.0,1
1813,690.0,43.0,2.0,166522.78,1.0,0.0,0.0,119644.59,2.0,1.0,1
1815,459.0,46.0,7.0,110356.42000000001,1.0,1.0,0.0,4969.13,2.0,1.0,1
1817,725.0,39.0,5.0,116803.8,1.0,1.0,0.0,124052.97,2.0,0.0,1
1818,448.0,52.0,4.0,125128.7019560397,1.0,1.0,0.0,83496.5886826095,2.0,0.0,1
1822,775.0,51.0,5.0,135400.01830400355,3.0,0.0,0.0,152527.68906998186,1.0,1.0,1
1823,707.0,33.0,5.0,133130.4713725326,1.0,0.0,0.0,114877.82041119385,2.0,0.0,1
1825,602.0,49.0,0.0,191808.73,1.0,0.0,0.0,97640.2,0.0,1.0,1
1826,512.0,64.0,4.0,0.0,1.0,0.0,0.0,1589.5353890529316,1.0,0.0,1
1827,639.0,48.0,6.000000000000001,116557.6499623627,2.0,1.0,0.0,84048.54641608975,1.0,0.0,1
1830,642.0,39.0,6.000000000000001,0.0,1.0,0.0,1.0,152877.51048910205,0.0,1.0,1
1833,633.0,63.0,4.0,114552.6,1.0,1.0,0.0,73856.28,1.0,1.0,1
1834,671.0,50.0,8.0,0.0,1.0,0.0,1.0,2560.11,1.0,1.0,1
1836,550.0,52.0,4.0,120961.15880293079,1.0,0.0,1.0,41811.983685852654,2.0,1.0,1
1838,646.0,51.0,3.0000000000000004,155991.94668347758,2.0,1.0,0.0,100027.77368244836,2.0,0.0,1
1840,637.0,40.0,5.0,136389.70983958404,1.0,0.0,0.0,175322.104133371,0.0,0.0,1
1841,530.0,37.0,5.0,0.0,1.0,1.0,1.0,55877.9365175417,0.0,0.0,1
1845,604.0,45.0,3.0000000000000004,133590.34618797348,1.0,1.0,0.0,27292.983861092733,0.0,0.0,1
1846,651.0,34.0,5.0,126378.73630659762,1.0,0.0,0.0,156532.6841877994,0.0,0.0,1
1849,625.0,40.0,7.0,141267.67,1.0,0.0,1.0,177397.49,0.0,0.0,1
1851,767.0,42.0,2.0,133616.39,1.0,1.0,0.0,28615.799999999996,0.0,0.0,1
1852,664.0,62.0,6.000000000000001,0.0,1.0,0.0,1.0,13172.222579107813,0.0,0.0,1
1853,669.0,50.0,4.0,149713.61,3.0,1.0,1.0,124872.42,0.0,1.0,1
1854,753.0,46.0,9.0,122270.01921010624,1.0,1.0,1.0,33409.15348268144,0.0,0.0,1
1856,475.0,39.0,5.0,0.0,1.0,1.0,1.0,56999.531932320584,0.0,1.0,1
1865,533.0,51.0,6.000000000000001,127545.56000000001,2.0,0.0,0.0,79559.02,2.0,1.0,1
1867,774.0,43.0,3.0000000000000004,176018.04143442734,3.0,0.0,0.0,11517.4332270876,1.0,0.0,1
1868,687.0,46.0,3.0000000000000004,118818.3154807639,1.0,0.0,0.0,9571.762012148873,2.0,1.0,1
1869,737.0,43.0,1.0,125537.38,1.0,1.0,0.0,138510.01,2.0,0.0,1
1870,407.0,54.0,3.0000000000000004,125422.92434843676,1.0,1.0,0.0,83679.23147939697,2.0,0.0,1
1872,533.0,49.0,1.0,102286.6,3.0,1.0,0.0,69409.37,2.0,0.0,1
1874,701.0,36.0,3.0000000000000004,180510.96067132996,1.0,1.0,0.0,64599.17612319051,0.0,0.0,1
1875,559.0,42.0,2.0,86074.46273420681,1.0,0.0,1.0,7969.8146641512385,1.0,0.0,1
1879,625.0,46.0,2.0,0.0,1.0,1.0,0.0,5787.102242612265,0.0,0.0,1
1882,714.0,51.0,8.0,79256.48924500297,2.0,1.0,0.0,32165.312278309986,0.0,0.0,1
1884,841.0,44.0,5.0,103353.38493901787,1.0,0.0,0.0,60151.176871772725,2.0,0.0,1
1886,564.0,48.0,5.0,132876.23,1.0,1.0,0.0,79259.77,1.0,1.0,1
1887,710.0,32.0,3.0000000000000004,0.0,1.0,1.0,0.0,94790.34,0.0,0.0,1
1891,633.0,47.0,2.0,122571.17141016491,1.0,0.0,0.0,179305.88276406255,0.0,0.0,1
1893,625.0,46.0,7.0,0.0,2.0,0.0,0.0,156170.16194358552,0.0,0.0,1
1894,659.0,47.0,4.0,0.0,1.0,1.0,1.0,169944.34901290934,0.0,0.0,1
1895,670.0,48.0,7.0,116895.47573321994,1.0,0.0,0.0,59198.081689397026,2.0,1.0,1
1897,675.0,61.0,5.0,62055.17,3.0,1.0,0.0,166305.16,0.0,0.0,1
1898,456.0,53.0,3.0000000000000004,0.0,1.0,0.0,0.0,156859.39390554183,0.0,0.0,1
1899,773.0,53.0,3.0000000000000004,113674.15962789263,1.0,1.0,1.0,153914.1777940638,0.0,0.0,1
1901,842.0,40.0,6.000000000000001,113338.86015602767,1.0,1.0,0.0,31953.172364718597,0.0,1.0,1
1902,587.0,43.0,7.0,189181.4364889381,1.0,1.0,0.0,44096.594150510355,0.0,0.0,1
1903,595.0,34.0,6.000000000000001,130950.63489894215,1.0,0.0,0.0,9595.609572003112,2.0,0.0,1
1906,652.0,47.0,1.0,0.0,1.0,0.0,0.0,152357.18653399212,0.0,0.0,1
1908,557.0,54.0,4.0,111361.77853880827,2.0,1.0,0.0,16916.514531994337,2.0,1.0,1
1909,712.0,50.0,7.0,107855.87110113568,1.0,1.0,0.0,140753.23562363526,2.0,0.0,1
1911,491.0,68.0,1.0,95039.12,1.0,0.0,1.0,116471.14,2.0,0.0,1
1912,820.0,39.0,9.0,111336.89,1.0,1.0,0.0,16770.31,2.0,1.0,1
1913,509.0,44.0,0.0,131821.5408443795,1.0,1.0,1.0,158168.60743216253,1.0,0.0,1
1915,643.0,31.0,3.0000000000000004,167949.48,1.0,1.0,0.0,143162.34,0.0,0.0,1
1916,547.0,63.0,3.0000000000000004,124153.25241250693,1.0,1.0,0.0,111321.11608922394,0.0,0.0,1
1917,752.0,48.0,5.0,116060.07999999999,1.0,1.0,0.0,156618.38,1.0,1.0,1
1918,587.0,55.0,9.0,0.0,1.0,1.0,0.0,64593.07,0.0,1.0,1
1920,646.0,43.0,3.0000000000000004,0.0,1.0,1.0,0.0,13905.806294393104,0.0,0.0,1
1921,727.0,44.0,7.0,0.0,1.0,0.0,1.0,56021.32632662719,0.0,0.0,1
1924,699.0,39.0,1.0,0.0,2.0,0.0,0.0,174564.35859033815,0.0,0.0,1
1928,563.0,40.0,3.0000000000000004,0.0,1.0,0.0,0.0,172647.29328723304,0.0,0.0,1
1932,786.0,48.0,3.0000000000000004,115947.3310745843,1.0,0.0,0.0,99335.54548166305,0.0,0.0,1
1933,600.0,46.0,5.0,128015.46489060669,1.0,0.0,0.0,149855.0035497153,1.0,0.0,1
1935,662.0,49.0,0.0,107231.11523773082,2.0,0.0,0.0,87774.15577885055,2.0,0.0,1
1938,699.0,32.0,6.000000000000001,108912.48492805012,1.0,0.0,1.0,19191.04075787605,2.0,0.0,1
1941,619.0,32.0,4.0,175334.0534145959,2.0,1.0,0.0,172775.435907559,1.0,0.0,1
1943,607.0,48.0,7.0,0.0,1.0,0.0,1.0,13034.237832875413,0.0,0.0,1
1944,638.0,54.0,1.0,123391.8048966641,1.0,1.0,0.0,81442.94974727767,1.0,0.0,1
1945,550.0,42.0,2.0,139624.13561452337,1.0,0.0,0.0,43339.75386362236,0.0,1.0,1
1947,722.0,55.0,4.0,0.0,1.0,0.0,0.0,127339.46795329113,0.0,1.0,1
1949,737.0,30.0,5.0,108401.57522641693,1.0,1.0,0.0,19212.562456586104,2.0,0.0,1
1950,620.0,36.0,8.0,140998.63208951452,1.0,1.0,0.0,166717.08831562396,2.0,0.0,1
1951,557.0,39.0,8.0,146200.01,1.0,1.0,0.0,177944.64,0.0,1.0,1
1952,612.0,35.0,7.0,0.0,1.0,1.0,0.0,121285.77342671755,0.0,1.0,1
1953,555.0,55.0,4.0,0.0,1.0,0.0,0.0,110721.57227547823,0.0,0.0,1
1955,506.0,41.0,7.0,76428.24008385051,2.0,1.0,1.0,184595.12490434098,0.0,1.0,1
1957,662.0,50.0,8.0,110596.41691329148,1.0,0.0,0.0,1254.4763548982287,2.0,0.0,1
1958,668.0,43.0,1.0,147167.25,1.0,0.0,0.0,141679.73,1.0,1.0,1
1959,593.0,32.0,9.0,134096.53,2.0,1.0,0.0,53931.05,2.0,0.0,1
1960,659.0,43.0,8.0,96311.73423952363,1.0,0.0,0.0,131617.17606233622,0.0,0.0,1
1962,618.0,49.0,9.0,44301.43,3.0,1.0,1.0,89729.3,0.0,0.0,1
1963,616.0,46.0,1.0,125706.40044335983,1.0,1.0,0.0,56750.34708532515,0.0,0.0,1
1964,543.0,41.0,6.000000000000001,143350.41,1.0,1.0,1.0,192070.16,2.0,1.0,1
1965,687.0,47.0,1.0,92275.79644002434,1.0,0.0,0.0,158062.04164137933,1.0,0.0,1
1966,740.0,60.0,5.0,108028.08,2.0,0.0,0.0,25980.42,0.0,0.0,1
1969,694.0,41.0,1.0,0.0,1.0,1.0,0.0,1237.6882389463851,0.0,0.0,1
1972,793.0,52.0,2.0,0.0,1.0,1.0,0.0,159123.82,1.0,1.0,1
1973,740.0,36.0,4.0,109044.6,1.0,0.0,0.0,94554.74,2.0,0.0,1
1974,635.0,51.0,0.0,0.0,1.0,1.0,0.0,32147.2923981625,0.0,0.0,1
1975,687.0,30.0,6.000000000000001,0.0,2.0,0.0,0.0,179206.92,0.0,0.0,1
1976,675.0,41.0,3.0000000000000004,75495.52383918603,1.0,0.0,0.0,156684.4933290899,0.0,0.0,1
1977,599.0,45.0,8.0,0.0,1.0,1.0,0.0,106527.72587653722,0.0,1.0,1
1978,733.0,58.0,5.0,107461.02083492317,1.0,0.0,0.0,25929.84177168444,1.0,0.0,1
1979,647.0,33.0,4.0,0.0,1.0,1.0,0.0,152323.04,0.0,0.0,1
1982,705.0,48.0,5.0,127498.84124377361,1.0,0.0,0.0,7133.3520067178415,2.0,0.0,1
1985,537.0,48.0,4.0,131834.8,1.0,1.0,0.0,166476.95,2.0,1.0,1
1987,623.0,45.0,0.0,90141.08674803708,1.0,0.0,1.0,187794.48690408797,0.0,0.0,1
1988,781.0,56.0,8.0,94134.34391454485,1.0,0.0,0.0,29146.06092925267,2.0,0.0,1
1991,598.0,53.0,1.0,123565.33295879351,1.0,1.0,0.0,120240.74914085986,2.0,0.0,1
1993,617.0,58.0,5.0,71228.74109173857,3.0,0.0,1.0,113057.51752775404,0.0,0.0,1
1994,679.0,41.0,8.0,147726.98,3.0,1.0,0.0,172749.4,0.0,1.0,1
1995,630.0,49.0,1.0,119219.34802807035,2.0,0.0,0.0,55080.53593497676,2.0,0.0,1
1999,700.0,34.0,2.0,76322.69,1.0,1.0,0.0,128136.29,0.0,0.0,1
2001,777.0,46.0,0.0,107362.80000000002,1.0,1.0,0.0,487.29999999999995,2.0,0.0,1
2005,625.0,43.0,7.0,64884.426444800556,1.0,1.0,0.0,131879.1622467973,0.0,1.0,1
2006,618.0,48.0,5.0,108314.14514515563,1.0,1.0,1.0,7234.4778919893815,2.0,0.0,1
2008,595.0,40.0,2.0,123280.51561068234,1.0,0.0,0.0,103425.48966233824,2.0,0.0,1
2012,690.0,40.0,9.0,77641.99,1.0,0.0,0.0,189051.59,0.0,0.0,1
2014,569.0,42.0,3.0000000000000004,89764.95803839428,2.0,0.0,0.0,86175.90195617071,0.0,0.0,1
2015,628.0,37.0,2.0,0.0,1.0,1.0,0.0,83207.38223294329,0.0,0.0,1
2017,582.0,40.0,3.0000000000000004,110150.43,1.0,1.0,1.0,191757.65,2.0,0.0,1
2018,771.0,50.0,7.0,129448.90044320657,1.0,1.0,0.0,170013.93423730723,1.0,0.0,1
2019,686.0,52.0,4.0,91920.22184186862,1.0,1.0,0.0,10107.819585154897,2.0,0.0,1
2024,648.0,54.0,1.0,0.0,1.0,1.0,0.0,179648.80465234228,0.0,0.0,1
2034,833.0,50.0,4.0,97513.19562426001,1.0,0.0,0.0,144172.0262156606,0.0,0.0,1
2035,652.0,45.0,7.0,95978.90216775385,1.0,1.0,0.0,84786.55202613739,1.0,0.0,1
2038,575.0,44.0,1.0,109278.13933102883,2.0,1.0,0.0,61344.27303016927,1.0,1.0,1
2043,646.0,36.0,6.000000000000001,60278.04822304201,1.0,0.0,0.0,13178.819001016327,0.0,0.0,1
2044,676.0,34.0,8.0,100359.54,1.0,0.0,0.0,46038.28,0.0,0.0,1
2045,659.0,39.0,1.0,104502.10999999999,1.0,1.0,0.0,20652.69,2.0,0.0,1
2051,459.0,48.0,4.0,133994.52,1.0,1.0,1.0,19287.06,2.0,1.0,1
2052,773.0,41.0,5.0,0.0,1.0,1.0,0.0,28266.9,1.0,0.0,1
2053,620.0,49.0,2.0,119463.19917460914,1.0,0.0,0.0,131914.9722853106,1.0,0.0,1
2054,546.0,42.0,9.0,144931.5015202671,1.0,0.0,1.0,12304.516141836331,0.0,0.0,1
2055,676.0,33.0,0.0,141727.89892792806,1.0,0.0,0.0,64675.25191125613,2.0,0.0,1
2057,430.0,38.0,8.0,153058.64,1.0,1.0,0.0,99377.27,2.0,0.0,1
2061,741.0,40.0,4.0,53493.6125042034,1.0,0.0,1.0,149470.49027478957,0.0,0.0,1
2064,641.0,31.0,3.0000000000000004,153316.14,1.0,1.0,0.0,59927.990000000005,1.0,1.0,1
2065,745.0,40.0,6.000000000000001,131184.67,1.0,1.0,1.0,49815.62,0.0,0.0,1
2066,518.0,37.0,5.0,0.0,1.0,1.0,0.0,170446.39317297982,0.0,0.0,1
2071,531.0,39.0,7.0,0.0,2.0,0.0,0.0,156314.093042457,0.0,0.0,1
2072,677.0,41.0,2.0,127974.1866868133,1.0,0.0,0.0,150082.71989463584,0.0,0.0,1
2075,781.0,51.0,4.0,0.0,3.0,0.0,0.0,94303.57987667074,0.0,0.0,1
2076,730.0,41.0,4.0,167545.32,1.0,1.0,0.0,128246.81,0.0,0.0,1
2079,755.0,54.0,2.0,159581.37240063318,1.0,0.0,0.0,6348.668661053194,0.0,0.0,1
2080,655.0,32.0,8.0,121323.675840561,1.0,0.0,0.0,190085.15047943604,0.0,0.0,1
2081,671.0,56.0,8.0,126908.00662796045,3.0,0.0,0.0,8252.353302607535,1.0,1.0,1
2085,770.0,43.0,1.0,106053.23804757769,2.0,1.0,0.0,34110.02170821686,0.0,0.0,1
2087,682.0,45.0,4.0,169677.49141140698,1.0,0.0,0.0,173988.67705505123,2.0,0.0,1
2089,603.0,59.0,4.0,71807.6116798572,1.0,0.0,0.0,83645.14494401203,1.0,1.0,1
2090,795.0,33.0,5.0,67280.04974612681,2.0,0.0,0.0,50533.628588214684,0.0,1.0,1
2091,705.0,47.0,5.0,158842.05581541796,1.0,0.0,0.0,83555.1103969987,0.0,0.0,1
2093,662.0,54.0,1.0,187997.15,1.0,0.0,0.0,111442.71,1.0,0.0,1
2095,610.0,52.0,4.0,137072.88757713354,1.0,1.0,1.0,72111.40493689475,2.0,0.0,1
2097,744.0,51.0,8.0,0.0,3.0,0.0,1.0,194654.5025074031,0.0,0.0,1
2098,596.0,47.0,6.000000000000001,157631.18518891966,1.0,0.0,0.0,120983.91449142508,0.0,0.0,1
2100,637.0,49.0,8.0,166373.0106179439,1.0,0.0,0.0,93405.00245582082,1.0,0.0,1
2102,601.0,44.0,8.0,105472.10179917839,1.0,1.0,0.0,105408.5993504954,1.0,0.0,1
2103,486.0,62.0,9.0,118356.89,2.0,1.0,0.0,168034.83,2.0,1.0,1
2104,733.0,50.0,5.0,145281.77458378096,1.0,0.0,0.0,92076.12839456301,2.0,1.0,1
2105,709.0,41.0,5.0,137344.55585124908,2.0,0.0,0.0,149464.12407733142,2.0,0.0,1
2108,658.0,47.0,6.000000000000001,0.0,1.0,0.0,0.0,44892.5497629541,0.0,1.0,1
2110,672.0,52.0,8.0,169408.06575315178,3.0,1.0,1.0,147343.60385859243,0.0,0.0,1
2111,730.0,45.0,6.000000000000001,152880.97,1.0,0.0,0.0,162478.11,2.0,1.0,1
2113,536.0,35.0,8.0,0.0,1.0,1.0,0.0,171840.24,0.0,0.0,1
2116,534.0,50.0,2.0,75996.68292528382,1.0,0.0,0.0,144431.16094628358,1.0,0.0,1
2117,635.0,41.0,8.0,0.0,1.0,1.0,1.0,143999.11879843607,0.0,0.0,1
2118,618.0,38.0,8.0,106120.20285447793,1.0,1.0,0.0,78688.94017997492,2.0,1.0,1
2119,632.0,39.0,2.0,103848.05092820682,1.0,1.0,0.0,55934.06459633577,2.0,1.0,1
2121,688.0,48.0,2.0,119931.07710289062,1.0,0.0,0.0,145243.73538346877,2.0,0.0,1
2123,640.0,43.0,9.0,94752.49,1.0,1.0,0.0,184006.36,2.0,0.0,1
2124,636.0,46.0,5.0,143772.37176393953,1.0,0.0,0.0,101265.3146198719,1.0,0.0,1
2129,641.0,48.0,3.0000000000000004,0.0,1.0,1.0,0.0,160756.61084088468,0.0,0.0,1
2130,558.0,47.0,4.0,88628.01191095059,1.0,1.0,0.0,13120.112149176977,2.0,0.0,1
2131,557.0,58.0,1.0,166830.4414307261,1.0,0.0,0.0,159393.40123246223,0.0,0.0,1
2132,540.0,37.0,3.0000000000000004,129965.18,1.0,0.0,0.0,19374.08,2.0,1.0,1
2135,568.0,41.0,4.0,118438.1790970117,1.0,0.0,0.0,162370.59312827836,2.0,0.0,1
2136,598.0,37.0,8.0,0.0,2.0,0.0,1.0,73237.20749032595,1.0,1.0,1
2138,652.0,51.0,3.0000000000000004,0.0,1.0,1.0,0.0,173989.47,0.0,0.0,1
2141,734.0,64.0,5.0,112698.41026494268,1.0,1.0,0.0,35605.84084038929,2.0,1.0,1
2142,660.0,47.0,4.0,126153.21565701098,1.0,0.0,1.0,17063.73826298403,2.0,0.0,1
2145,704.0,38.0,7.0,0.0,1.0,0.0,1.0,188817.2854163438,0.0,0.0,1
2146,581.0,46.0,9.0,112908.59830446786,1.0,1.0,0.0,178374.97415791417,2.0,1.0,1
2147,511.0,46.0,1.0,0.0,1.0,1.0,1.0,115727.90023008204,0.0,0.0,1
2148,509.0,35.0,7.0,0.0,2.0,0.0,0.0,156262.2655900238,0.0,0.0,1
2150,640.0,40.0,7.0,127868.05414365619,1.0,1.0,0.0,62252.71120729983,2.0,0.0,1
2151,549.0,52.0,1.0,0.0,1.0,0.0,1.0,8636.05,0.0,0.0,1
2156,705.0,44.0,3.0000000000000004,0.0,1.0,0.0,0.0,84951.09914141883,1.0,0.0,1
2157,638.0,43.0,3.0000000000000004,145610.61424283398,1.0,1.0,1.0,142720.30701185676,0.0,0.0,1
2159,650.0,30.0,6.000000000000001,0.0,1.0,0.0,0.0,67997.13,1.0,0.0,1
2162,554.0,54.0,6.000000000000001,108755.0,1.0,1.0,0.0,40914.32,2.0,0.0,1
2164,650.0,45.0,5.0,123155.93114662038,1.0,1.0,0.0,100708.75730173304,0.0,0.0,1
2167,669.0,45.0,8.0,105835.58991396584,1.0,0.0,0.0,156880.36802686844,0.0,0.0,1
2168,537.0,37.0,7.0,158411.95,4.0,1.0,1.0,117690.58,2.0,0.0,1
2169,774.0,66.0,2.0,182786.43729911698,1.0,0.0,0.0,159748.0580426583,0.0,0.0,1
2175,585.0,55.0,10.0,106415.57000000002,3.0,1.0,1.0,122960.97999999998,0.0,1.0,1
2180,565.0,38.0,0.0,122447.76,1.0,0.0,0.0,67339.34,1.0,1.0,1
2181,691.0,42.0,4.0,82574.38705822785,1.0,1.0,0.0,114447.55923294673,0.0,0.0,1
2182,624.0,33.0,5.0,0.0,1.0,0.0,0.0,147977.98541116953,0.0,0.0,1
2184,599.0,48.0,4.0,0.0,1.0,1.0,0.0,100443.89569138145,0.0,0.0,1
2185,630.0,60.0,3.0000000000000004,131347.8624758005,3.0,0.0,0.0,66200.36991625039,0.0,0.0,1
2186,551.0,47.0,1.0,169263.27793204936,1.0,0.0,0.0,138893.26777223923,0.0,0.0,1
2192,571.0,52.0,1.0,0.0,2.0,0.0,0.0,131402.56508129602,0.0,0.0,1
2194,676.0,30.0,4.0,77704.44097272506,1.0,1.0,0.0,124227.87910167259,1.0,0.0,1
2196,646.0,56.0,0.0,132857.3056245885,1.0,0.0,0.0,5043.61292739991,2.0,0.0,1
2197,626.0,49.0,7.0,145427.854655948,1.0,1.0,0.0,190721.67995939808,0.0,0.0,1
2200,649.0,46.0,3.0000000000000004,112291.33470469723,1.0,1.0,0.0,109791.94518621311,2.0,0.0,1
2201,544.0,37.0,8.0,112857.70827384842,1.0,1.0,0.0,177776.2985885738,2.0,0.0,1
2202,762.0,50.0,3.0000000000000004,136000.4603593389,1.0,0.0,0.0,168263.91635583492,2.0,0.0,1
